OBJECTID,ID,risk,predict_risk
1358,27155,-1,-1
1359,27157,-1,-1
1360,27159,0,0
1361,27161,-1,-1
1362,27163,-1,0
1363,27165,-1,-1
1364,27167,-1,-1
1365,27169,-1,-1
1366,27171,-1,-1
1367,27173,-1,-1
1368,28001,0,0
1369,28003,0,0
1370,28005,0,0
1371,28007,0,0
1372,28009,0,0
1373,28011,-1,-1
1374,28013,0,0
1375,28015,0,0
1376,28017,0,0
1377,28019,0,0
1378,28021,0,0
1379,28023,0,0
1380,28025,0,0
1381,28027,-1,-1
1382,28029,0,0
1383,28031,1,1
1384,28033,-1,0
1385,28035,1,1
1386,28037,0,0
1387,28039,1,0
1388,28041,0,0
1389,28043,0,0
1390,28045,1,1
1391,28047,1,0
1392,28049,0,0
1393,28051,0,0
1394,28053,-1,-1
1395,28055,-1,-1
1396,28057,0,0
1397,28059,1,1
1398,28061,0,0
1399,28063,0,0
1400,28065,1,1
1401,28067,0,0
1402,28069,0,0
1403,28071,0,0
1404,28073,1,1
1405,28075,0,0
1406,28077,1,0
1407,28079,0,0
1408,28081,0,0
1409,28083,-1,-1
1410,28085,1,1
1411,28087,0,0
1412,28089,0,0
1413,28091,1,1
1414,28093,0,0
1415,28095,0,0
1416,28097,0,0
1417,28099,0,0
1418,28101,0,0
1419,28103,0,0
1420,28105,0,0
1421,28107,0,0
1422,28109,1,1
1423,28111,1,1
1424,28113,1,1
1425,28115,0,0
1426,28117,0,0
1427,28119,-1,-1
1428,28121,0,0
1429,28123,0,0
1430,28125,-1,-1
1431,28127,0,0
1432,28129,0,0
1433,28131,1,1
1434,28133,-1,-1
1435,28135,-1,-1
1436,28137,0,0
1437,28139,0,0
1438,28141,0,0
1439,28143,-1,-1
1440,28145,0,0
1441,28147,1,1
1442,28149,-1,-1
1443,28151,-1,-1
1444,28153,0,0
1445,28155,0,0
1446,28157,0,0
1447,28159,0,0
1448,28161,0,0
1449,28163,-1,0
1450,29001,-1,-1
1451,29003,-1,-1
1452,29005,-1,-1
1453,29007,-1,-1
1454,29009,0,-1
1455,29011,-1,-1
1456,29013,-1,-1
1457,29015,-1,0
1458,29017,-1,-1
1459,29019,-1,-1
1460,29021,-1,-1
1461,29023,-1,-1
1462,29025,-1,-1
1463,29027,-1,-1
1464,29029,0,0
1465,29031,-1,-1
1466,29033,-1,-1
1467,29035,0,0
1468,29037,-1,-1
1469,29039,-1,0
1470,29041,-1,-1
1471,29043,0,0
1472,29045,-1,-1
1473,29047,-1,-1
1474,29049,-1,-1
1475,29051,-1,-1
1476,29053,-1,-1
1477,29055,0,-1
1478,29057,-1,-1
1479,29059,0,0
1480,29061,-1,-1
1481,29063,-1,-1
1482,29065,0,0
1483,29067,0,0
1484,29069,-1,-1
1485,29071,-1,-1
1486,29073,-1,-1
1487,29075,-1,-1
1488,29077,-1,-1
1489,29079,-1,-1
1490,29081,-1,-1
1491,29083,-1,0
1492,29085,0,0
1493,29087,-1,-1
1494,29089,-1,-1
1495,29091,0,0
1496,29093,0,0
1497,29095,-1,-1
1498,29097,-1,-1
1499,29099,-1,-1
1500,29101,-1,-1
1501,29103,-1,-1
1502,29105,0,0
1503,29107,-1,-1
1504,29109,-1,-1
1505,29111,-1,-1
1506,29113,-1,-1
1507,29115,-1,-1
1508,29117,-1,-1
1509,29119,0,0
1510,29121,-1,-1
1511,29123,-1,-1
1512,29125,0,-1
1513,29127,-1,-1
1514,29129,-1,-1
1515,29131,-1,-1
1516,29133,-1,-1
1517,29135,-1,0
1518,29137,-1,-1
1519,29139,-1,-1
1520,29141,-1,0
1521,29143,-1,-1
1522,29145,0,0
1523,29147,-1,-1
1524,29149,0,0
1525,29151,-1,-1
1526,29153,0,0
1527,29155,-1,-1
1528,29157,-1,-1
1529,29159,-1,-1
1530,29161,0,-1
1531,29163,-1,-1
1532,29165,-1,-1
1533,29167,0,0
1534,29169,0,-1
1535,29171,-1,-1
1536,29173,-1,-1
1537,29175,-1,-1
1538,29177,-1,-1
1539,29179,0,0
1540,29181,0,-1
1541,29183,-1,-1
1542,29185,-1,0
1543,29186,-1,-1
1544,29187,-1,-1
1545,29189,-1,-1
1546,29195,-1,-1
1547,29197,-1,-1
1548,29199,-1,-1
1549,29201,-1,-1
1550,29203,0,0
1551,29205,-1,-1
1552,29207,-1,-1
1553,29209,-1,0
1554,29211,-1,-1
1555,29213,0,0
1556,29215,0,0
1557,29217,-1,-1
1558,29219,-1,-1
1559,29221,0,-1
1560,29223,0,-1
1561,29225,0,0
1562,29227,-1,-1
1563,29229,0,0
1564,29510,-1,-1
1565,30001,0,0
1566,30003,0,0
1567,30005,0,0
1568,30007,0,0
1569,30009,0,0
1570,30011,0,0
1571,30013,0,0
1572,30015,-1,0
1573,30017,0,0
1574,30019,-1,0
1575,30021,-1,0
1576,30023,0,0
1577,30025,0,0
1578,30027,0,0
1579,30029,0,0
1580,30031,0,0
1581,30033,0,0
1582,30035,0,0
1583,30037,0,0
1584,30039,0,1
1585,30041,-1,0
1586,30043,0,0
1587,30045,0,0
1588,30047,0,0
1589,30049,0,0
1590,30051,-1,-1
1591,30053,1,1
1592,30055,-1,0
1593,30057,0,0
1594,30059,0,0
1595,30061,1,1
1596,30063,1,1
1597,30065,0,0
1598,30067,0,0
1599,30069,0,0
1600,30071,0,0
1601,30073,-1,0
1602,30075,0,0
1603,30077,0,0
1604,30079,0,0
1605,30081,1,0
1606,30083,-1,0
1607,30085,-1,0
1608,30087,0,0
1609,30089,1,1
1610,30091,-1,-1
1611,30093,0,0
1612,30095,0,0
1613,30097,0,0
1614,30099,-1,0
1615,30101,-1,-1
1616,30103,0,0
1617,30105,-1,0
1618,30107,0,0
1619,30109,-1,0
1620,30111,0,0
1621,31001,-1,-1
1622,31003,-1,-1
1623,31005,0,0
1624,31007,-1,0
1625,31009,0,0
1626,31011,-1,-1
1627,31013,-1,0
1628,31015,-1,0
1629,31017,0,0
1630,31019,-1,-1
1631,31021,-1,-1
1632,31023,-1,-1
1633,31025,-1,-1
1634,31027,-1,-1
1635,31029,-1,-1
1636,31031,0,0
1637,31033,-1,0
1638,31035,-1,-1
1639,31037,-1,-1
1640,31039,-1,-1
1641,31041,-1,0
1642,31043,-1,-1
1643,31045,0,0
1644,31047,-1,-1
1645,31049,-1,-1
1646,31051,-1,-1
1647,31053,-1,-1
1648,31055,-1,-1
1649,31057,-1,-1
1650,31059,-1,-1
1651,31061,-1,-1
1652,31063,-1,0
1653,31065,-1,-1
1654,31067,-1,-1
1655,31069,0,0
1656,31071,0,0
1657,31073,-1,-1
1658,31075,0,0
1659,31077,-1,0
1660,31079,-1,-1
1661,31081,-1,-1
1662,31083,-1,-1
1663,31085,-1,-1
1664,31087,-1,-1
1665,31089,0,0
1666,31091,0,0
1667,31093,-1,0
1668,31095,-1,-1
1669,31097,-1,-1
1670,31099,-1,-1
1671,31101,-1,0
1672,31103,0,0
1673,31105,-1,-1
1674,31107,-1,0
1675,31109,-1,-1
1676,31111,-1,0
1677,31113,-1,0
1678,31115,-1,0
1679,31117,0,0
1680,31119,-1,-1
1681,31121,-1,-1
1682,31123,-1,0
1683,31125,-1,-1
1684,31127,-1,-1
1685,31129,-1,-1
1686,31131,-1,-1
1687,31133,-1,0
1688,31135,-1,-1
1689,31137,-1,-1
1690,31139,-1,-1
1691,31141,-1,-1
1692,31143,-1,-1
1693,31145,-1,-1
1694,31147,-1,-1
1695,31149,0,0
1696,31151,-1,-1
1697,31153,-1,-1
1698,31155,-1,-1
1699,31157,-1,0
1700,31159,-1,-1
1701,31161,0,0
1702,31163,-1,0
1703,31165,0,0
1704,31167,-1,-1
1705,31169,-1,-1
1706,31171,0,0
1707,31173,-1,-1
1708,31175,-1,0
1709,31177,-1,-1
1710,31179,-1,-1
1711,31181,-1,-1
1712,31183,0,0
1713,31185,-1,-1
1714,32001,0,0
1715,32003,0,0
1716,32005,0,0
1717,32007,1,1
1718,32009,0,-1
1719,32011,1,1
1720,32013,0,0
1721,32015,1,1
1722,32017,0,0
1723,32019,0,0
1724,32021,0,0
1725,32023,0,0
1726,32027,0,0
1727,32029,0,0
1728,32031,0,0
1729,32033,0,0
1730,32510,0,0
1731,33001,0,0
1732,33003,0,0
1733,33005,-1,-1
1734,33007,-1,-1
1735,33009,-1,-1
1736,33011,0,-1
1737,33013,0,0
1738,33015,0,0
1739,33017,0,0
1740,33019,-1,-1
1741,34001,0,1
1742,34003,0,-1
1743,34005,0,0
1744,34007,0,0
1745,34009,0,0
1746,34011,0,0
1747,34013,0,-1
1748,34015,0,0
1749,34017,-1,-1
1750,34019,0,0
1751,34021,0,0
1752,34023,0,-1
1753,34025,0,0
1754,34027,0,0
1755,34029,0,0
1756,34031,0,0
1757,34033,0,0
1758,34035,0,0
1759,34037,0,0
1760,34039,0,-1
1761,34041,0,0
1762,35001,0,0
1763,35003,1,1
1764,35005,0,0
1765,35006,0,0
1766,35007,0,0
1767,35009,0,0
1768,35011,0,0
1769,35013,-1,-1
1770,35015,0,0
1771,35017,1,1
1772,35019,0,0
1773,35021,0,0
1774,35023,0,0
1775,35025,0,0
1776,35027,0,0
1777,35028,0,0
1778,35029,0,0
1779,35031,0,0
1780,35033,0,0
1781,35035,0,0
1782,35037,0,0
1783,35039,0,0
1784,35041,0,0
1785,35043,0,0
1786,35045,0,0
1787,35047,0,0
1788,35049,0,0
1789,35051,0,0
1790,35053,0,0
1791,35055,0,0
1792,35057,0,0
1793,35059,0,0
1794,35061,0,0
1795,36001,0,0
1796,36003,0,0
1797,36005,-1,-1
1798,36007,0,0
1799,36009,0,0
1800,36011,-1,-1
1801,36013,0,-1
1802,36015,0,0
1803,36017,0,0
1804,36019,0,0
1805,36021,0,0
1806,36023,0,0
1807,36025,0,-1
1808,36027,0,0
1809,36029,0,-1
1810,36031,0,0
1811,36033,0,-1
1812,36035,0,0
1813,36037,-1,-1
1814,36039,0,0
1815,36041,-1,-1
1816,36043,0,-1
1817,36045,0,0
1818,36047,-1,-1
1819,36049,0,-1
1820,36051,0,0
1821,36053,0,0
1822,36055,0,0
1823,36057,0,0
1824,36059,0,-1
1825,36061,-1,-1
1826,36063,0,0
1827,36065,0,0
1828,36067,0,-1
1829,36069,0,0
1830,36071,0,0
1831,36073,-1,0
1832,36075,0,0
1833,36077,0,-1
1834,36079,0,0
1835,36081,-1,-1
1836,36083,0,0
1837,36085,-1,-1
1838,36087,0,0
1839,36089,0,0
1840,36091,0,0
1841,36093,0,0
1842,36095,0,0
1843,36097,0,0
1844,36099,-1,-1
1845,36101,0,0
1846,36103,0,0
1847,36105,0,0
1848,36107,0,0
1849,36109,0,0
1850,36111,0,0
1851,36113,0,0
1852,36115,0,0
1853,36117,0,0
1854,36119,0,0
1855,36121,-1,0
1856,36123,-1,0
1857,37001,0,0
1858,37003,0,0
1859,37005,0,0
1860,37007,0,0
1861,37009,0,0
1862,37011,0,0
1863,37013,0,0
1864,37015,0,0
1865,37017,0,0
1866,37019,0,0
1867,37021,0,0
1868,37023,0,0
1869,37025,0,0
1870,37027,0,0
1871,37029,-1,0
1872,37031,0,0
1873,37033,0,0
1874,37035,0,0
1875,37037,0,0
1876,37039,0,0
1877,37041,0,0
1878,37043,0,0
1879,37045,0,0
1880,37047,0,0
1881,37049,0,0
1882,37051,0,0
1883,37053,0,0
1884,37055,1,1
1885,37057,0,0
1886,37059,0,0
1887,37061,0,0
1888,37063,0,0
1889,37065,-1,-1
1890,37067,0,0
1891,37069,0,0
1892,37071,0,0
1893,37073,0,0
1894,37075,0,0
1895,37077,0,0
1896,37079,-1,0
1897,37081,0,0
1898,37083,0,0
1899,37085,0,0
1900,37087,0,0
1901,37089,0,0
1902,37091,0,0
1903,37093,0,0
1904,37095,0,0
1905,37097,0,0
1906,37099,0,0
1907,37101,0,0
1908,37103,0,0
1909,37105,0,0
1910,37107,0,0
1911,37109,0,0
1912,37111,0,0
1913,37113,0,0
1914,37115,0,0
1915,37117,0,0
1916,37119,0,0
1917,37121,0,0
1918,37123,0,0
1919,37125,0,1
1920,37127,0,0
1921,37129,0,0
1922,37131,0,0
1923,37133,0,0
1924,37135,0,0
1925,37137,0,0
1926,37139,-1,-1
1927,37141,0,0
1928,37143,-1,-1
1929,37145,0,0
1930,37147,0,0
1931,37149,0,0
1932,37151,0,0
1933,37153,0,0
1934,37155,0,0
1935,37157,0,0
1936,37159,0,0
1937,37161,0,0
1938,37163,0,0
1939,37165,0,0
1940,37167,0,0
1941,37169,0,0
1942,37171,0,0
1943,37173,0,0
1944,37175,0,0
1945,37177,0,0
1946,37179,0,0
1947,37181,0,0
1948,37183,0,0
1949,37185,0,0
1950,37187,0,0
1951,37189,0,0
1952,37191,0,0
1953,37193,0,0
1954,37195,-1,0
1955,37197,0,0
1956,37199,0,0
1957,38001,-1,0
1958,38003,-1,-1
1959,38005,-1,0
1960,38007,0,0
1961,38009,-1,-1
1962,38011,-1,0
1963,38013,-1,-1
1964,38015,-1,0
1965,38017,-1,-1
1966,38019,-1,-1
1967,38021,-1,-1
1968,38023,-1,-1
1969,38025,-1,0
1970,38027,0,0
1971,38029,0,0
1972,38031,-1,-1
1973,38033,-1,0
1974,38035,-1,-1
1975,38037,-1,0
1976,38039,-1,-1
1977,38041,-1,-1
1978,38043,-1,0
1979,38045,-1,-1
1980,38047,-1,-1
1981,38049,0,0
1982,38051,-1,-1
1983,38053,-1,0
1984,38055,-1,-1
1985,38057,-1,0
1986,38059,-1,0
1987,38061,-1,-1
1988,38063,-1,-1
1989,38065,-1,0
1990,38067,-1,-1
1991,38069,-1,0
1992,38071,-1,-1
1993,38073,-1,-1
1994,38075,-1,-1
1995,38077,-1,-1
1996,38079,0,0
1997,38081,-1,-1
1998,38083,-1,-1
1999,38085,0,0
2000,38087,-1,0
2001,38089,-1,0
2002,38091,-1,-1
2003,38093,-1,-1
2004,38095,-1,-1
2005,38097,-1,-1
2006,38099,-1,-1
2007,38101,-1,-1
2008,38103,-1,-1
2009,38105,-1,-1
2010,39001,-1,-1
2011,39003,-1,-1
2012,39005,-1,-1
2013,39007,-1,-1
2014,39009,-1,-1
2015,39011,-1,-1
2016,39013,-1,-1
2017,39015,-1,-1
2018,39017,-1,-1
2019,39019,-1,-1
2020,39021,-1,-1
2021,39023,-1,-1
2022,39025,-1,-1
2023,39027,-1,-1
2024,39029,-1,-1
2025,39031,-1,-1
2026,39033,-1,-1
2027,39035,-1,-1
2028,39037,-1,-1
2029,39039,-1,-1
2030,39041,-1,-1
2031,39043,-1,-1
2032,39045,-1,-1
2033,39047,-1,-1
2034,39049,-1,-1
2035,39051,-1,-1
2036,39053,0,0
2037,39055,-1,-1
2038,39057,-1,-1
2039,39059,-1,-1
2040,39061,-1,-1
2041,39063,-1,-1
2042,39065,-1,-1
2043,39067,-1,-1
2044,39069,-1,-1
2045,39071,-1,-1
2046,39073,-1,-1
2047,39075,-1,-1
2048,39077,-1,-1
2049,39079,0,-1
2050,39081,-1,-1
2051,39083,-1,-1
2052,39085,-1,-1
2053,39087,0,0
2054,39089,-1,-1
2055,39091,-1,-1
2056,39093,-1,-1
2057,39095,-1,-1
2058,39097,-1,-1
2059,39099,-1,-1
2060,39101,-1,-1
2061,39103,-1,-1
2062,39105,-1,-1
2063,39107,-1,-1
2064,39109,-1,-1
2065,39111,-1,-1
2066,39113,-1,-1
2067,39115,-1,-1
2068,39117,-1,-1
2069,39119,-1,-1
2070,39121,-1,-1
2071,39123,-1,-1
2072,39125,-1,-1
2073,39127,-1,-1
2074,39129,-1,-1
2075,39131,-1,-1
2076,39133,-1,-1
2077,39135,-1,-1
2078,39137,-1,-1
2079,39139,-1,-1
2080,39141,-1,-1
2081,39143,-1,-1
2082,39145,0,0
2083,39147,-1,-1
2084,39149,-1,-1
2085,39151,-1,-1
2086,39153,-1,-1
2087,39155,-1,-1
2088,39157,-1,-1
2089,39159,-1,-1
2090,39161,-1,-1
2091,39163,-1,-1
2092,39165,-1,-1
2093,39167,-1,-1
2094,39169,-1,-1
2095,39171,-1,-1
2096,39173,-1,-1
2097,39175,-1,-1
2098,40001,0,0
2099,40003,-1,-1
2100,40005,0,0
2101,40007,0,0
2102,40009,0,0
2103,40011,-1,-1
2104,40013,0,0
2105,40015,0,0
2106,40017,-1,-1
2107,40019,0,0
2108,40021,0,0
2109,40023,0,0
2110,40025,0,0
2111,40027,-1,-1
2112,40029,0,0
2113,40031,0,0
2114,40033,-1,0
2115,40035,0,0
2116,40037,0,0
2117,40039,0,0
2118,40041,0,0
2119,40043,0,0
2120,40045,0,0
2121,40047,-1,-1
2122,40049,0,0
2123,40051,0,0
2124,40053,-1,-1
2125,40055,0,0
2126,40057,0,0
2127,40059,0,0
2128,40061,0,0
2129,40063,0,0
2130,40065,-1,-1
2131,40067,0,0
2132,40069,0,0
2133,40071,-1,-1
2134,40073,-1,-1
2135,40075,-1,-1
2136,40077,0,0
2137,40079,0,0
2138,40081,0,0
2139,40083,-1,0
2140,40085,0,0
2141,40087,0,0
2142,40089,0,0
2143,40091,0,0
2144,40093,-1,-1
2145,40095,0,0
2146,40097,0,0
2147,40099,0,0
2148,40101,0,0
2149,40103,-1,0
2150,40105,0,0
2151,40107,0,0
2152,40109,-1,-1
2153,40111,0,0
2154,40113,0,0
2155,40115,0,0
2156,40117,0,0
2157,40119,0,0
2158,40121,0,0
2159,40123,0,0
2160,40125,0,0
2161,40127,0,0
2162,40129,0,0
2163,40131,0,0
2164,40133,0,0
2165,40135,0,0
2166,40137,0,0
2167,40139,0,0
2168,40141,-1,-1
2169,40143,0,-1
2170,40145,0,0
2171,40147,0,0
2172,40149,-1,-1
2173,40151,0,0
2174,40153,0,0
2175,41001,1,0
2176,41003,0,0
2177,41005,0,0
2178,41007,0,0
2179,41009,0,0
2180,41011,0,0
2181,41013,0,0
2182,41015,0,0
2183,41017,0,0
2184,41019,0,0
2185,41021,0,0
2186,41023,1,1
2187,41025,0,0
2188,41027,1,0
2189,41029,1,1
2190,41031,1,0
2191,41033,1,1
2192,41035,0,0
2193,41037,0,0
2194,41039,0,0
2195,41041,0,-1
2196,41043,0,0
2197,41045,0,1
2198,41047,0,0
2199,41049,0,0
2200,41051,0,-1
2201,41053,0,0
2202,41055,0,0
2203,41057,0,0
2204,41059,0,0
2205,41061,1,1
2206,41063,1,0
2207,41065,1,1
2208,41067,0,0
2209,41069,1,1
2210,41071,0,0
2211,42001,-1,-1
2212,42003,-1,-1
2213,42005,-1,-1
2214,42007,-1,-1
2215,42009,-1,-1
2216,42011,-1,-1
2217,42013,-1,-1
2218,42015,0,-1
2219,42017,-1,-1
2220,42019,-1,-1
2221,42021,-1,-1
2222,42023,0,-1
2223,42025,0,0
2224,42027,-1,-1
2225,42029,-1,-1
2226,42031,-1,-1
2227,42033,0,0
2228,42035,-1,-1
2229,42037,-1,-1
2230,42039,-1,-1
2231,42041,-1,-1
2232,42043,-1,-1
2233,42045,-1,-1
2234,42047,-1,-1
2235,42049,-1,-1
2236,42051,-1,-1
2237,42053,-1,-1
2238,42055,-1,-1
2239,42057,0,0
2240,42059,-1,-1
2241,42061,-1,-1
2242,42063,-1,-1
2243,42065,-1,-1
2244,42067,-1,-1
2245,42069,-1,-1
2246,42071,-1,-1
2247,42073,-1,-1
2248,42075,-1,-1
2249,42077,-1,-1
2250,42079,0,-1
2251,42081,-1,-1
2252,42083,0,-1
2253,42085,-1,-1
2254,42087,-1,-1
2255,42089,0,0
2256,42091,-1,-1
2257,42093,-1,-1
2258,42095,-1,-1
2259,42097,-1,-1
2260,42099,-1,-1
2261,42101,-1,-1
2262,42103,0,0
2263,42105,-1,-1
2264,42107,0,0
2265,42109,-1,-1
2266,42111,-1,-1
2267,42113,-1,-1
2268,42115,0,-1
2269,42117,0,-1
2270,42119,-1,-1
2271,42121,-1,-1
2272,42123,0,-1
2273,42125,-1,-1
2274,42127,0,0
2275,42129,-1,-1
2276,42131,0,-1
2277,42133,-1,-1
2278,44001,-1,-1
2279,44003,0,0
2280,44005,-1,-1
2281,44007,0,-1
2282,44009,0,0
2283,45001,0,0
2284,45003,0,0
2285,45005,0,0
2286,45007,0,0
2287,45009,0,0
2288,45011,0,0
2289,45013,0,0
2290,45015,0,0
2291,45017,0,0
2292,45019,0,0
2293,45021,0,0
2294,45023,0,0
2295,45025,0,0
2296,45027,0,0
2297,45029,0,0
2298,45031,0,0
2299,45033,0,0
2300,45035,0,0
2301,45037,0,0
2302,45039,0,0
2303,45041,0,0
2304,45043,1,1
2305,45045,0,0
2306,45047,0,0
2307,45049,0,0
2308,45051,0,0
2309,45053,1,1
2310,45055,0,0
2311,45057,0,0
2312,45059,0,0
2313,45061,0,0
2314,45063,0,0
2315,45065,0,0
2316,45067,0,0
2317,45069,0,0
2318,45071,0,0
2319,45073,0,0
2320,45075,0,0
2321,45077,0,0
2322,45079,0,0
2323,45081,0,0
2324,45083,0,0
2325,45085,0,0
2326,45087,0,0
2327,45089,0,0
2328,45091,0,0
2329,46003,-1,-1
2330,46005,-1,-1
2331,46007,0,0
2332,46009,-1,-1
2333,46011,-1,-1
2334,46013,-1,-1
2335,46015,-1,-1
2336,46017,0,0
2337,46019,0,0
2338,46021,0,0
2339,46023,-1,-1
2340,46025,-1,-1
2341,46027,-1,-1
2342,46029,-1,-1
2343,46031,0,0
2344,46033,0,0
2345,46035,-1,-1
2346,46037,-1,-1
2347,46039,-1,0
2348,46041,0,0
2349,46043,-1,-1
2350,46045,-1,-1
2351,46047,0,0
2352,46049,-1,-1
2353,46051,-1,-1
2354,46053,-1,0
2355,46055,0,0
2356,46057,-1,-1
2357,46059,0,0
2358,46061,-1,-1
2359,46063,0,0
2360,46065,0,0
2361,46067,-1,-1
2362,46069,0,0
2363,46071,0,0
2364,46073,0,0
2365,46075,0,0
2366,46077,-1,-1
2367,46079,-1,-1
2368,46081,0,0
2369,46083,-1,-1
2370,46085,0,0
2371,46087,-1,-1
2372,46089,0,0
2373,46091,0,0
2374,46093,0,0
2375,46095,0,0
2376,46097,-1,-1
2377,46099,-1,-1
2378,46101,-1,-1
2379,46102,0,0
2380,46103,0,0
2381,46105,0,0
2382,46107,-1,0
2383,46109,-1,-1
2384,46111,-1,0
2385,46115,-1,-1
2386,46117,0,0
2387,46119,-1,-1
2388,46121,0,0
2389,46123,-1,0
2390,46125,-1,-1
2391,46127,-1,-1
2392,46129,0,0
2393,46135,-1,-1
2394,46137,0,0
2395,47001,0,0
2396,47003,-1,-1
2397,47005,0,0
2398,47007,0,0
2399,47009,0,0
2400,47011,0,0
2401,47013,0,0
2402,47015,-1,-1
2403,47017,0,0
2404,47019,0,0
2405,47021,-1,-1
2406,47023,0,0
2407,47025,0,0
2408,47027,-1,-1
2409,47029,0,0
2410,47031,0,0
2411,47033,-1,-1
2412,47035,0,0
2413,47037,-1,-1
2414,47039,0,0
2415,47041,-1,-1
2416,47043,-1,-1
2417,47045,-1,-1
2418,47047,0,0
2419,47049,0,0
2420,47051,0,0
2421,47053,-1,-1
2422,47055,0,-1
2423,47057,0,0
2424,47059,-1,-1
2425,47061,0,0
2426,47063,-1,-1
2427,47065,0,0
2428,47067,0,0
2429,47069,0,0
2430,47071,0,0
2431,47073,0,0
2432,47075,-1,-1
2433,47077,0,0
2434,47079,-1,0
2435,47081,0,0
2436,47083,0,-1
2437,47085,0,0
2438,47087,-1,-1
2439,47089,-1,-1
2440,47091,0,-1
2441,47093,-1,-1
2442,47095,-1,-1
2443,47097,-1,-1
2444,47099,0,0
2445,47101,0,0
2446,47103,0,0
2447,47105,0,0
2448,47107,0,0
2449,47109,0,0
2450,47111,-1,-1
2451,47113,-1,-1
2452,47115,0,0
2453,47117,-1,-1
2454,47119,-1,-1
2455,47121,0,0
2456,47123,0,0
2457,47125,-1,-1
2458,47127,0,-1
2459,47129,0,0
2460,47131,-1,-1
2461,47133,0,0
2462,47135,0,0
2463,47137,0,0
2464,47139,0,0
2465,47141,0,-1
2466,47143,0,0
2467,47145,0,0
2468,47147,-1,-1
2469,47149,-1,-1
2470,47151,0,0
2471,47153,0,0
2472,47155,0,0
2473,47157,-1,-1
2474,47159,-1,-1
2475,47161,0,0
2476,47163,-1,-1
2477,47165,-1,-1
2478,47167,-1,-1
2479,47169,-1,-1
2480,47171,0,0
2481,47173,0,0
2482,47175,0,0
2483,47177,0,0
2484,47179,-1,-1
2485,47181,0,0
2486,47183,-1,-1
2487,47185,0,0
2488,47187,-1,-1
2489,47189,-1,-1
2490,48001,0,0
2491,48003,0,0
2492,48005,0,0
2493,48007,0,0
2494,48009,0,0
2495,48011,0,0
2496,48013,0,0
2497,48015,-1,-1
2498,48017,0,0
2499,48019,0,0
2500,48021,0,0
2501,48023,0,0
2502,48025,-1,0
2503,48027,0,0
2504,48029,0,-1
2505,48031,0,0
2506,48033,1,0
2507,48035,0,0
2508,48037,0,0
2509,48039,0,0
2510,48041,0,-1
2511,48043,0,0
2512,48045,0,0
2513,48047,0,0
2514,48049,0,0
2515,48051,0,0
2516,48053,0,0
2517,48055,0,0
2518,48057,-1,0
2519,48059,0,0
2520,48061,-1,-1
2521,48063,0,0
2522,48065,0,0
2523,48067,0,0
2524,48069,-1,-1
2525,48071,0,0
2526,48073,0,0
2527,48075,0,0
2528,48077,0,0
2529,48079,0,0
2530,48081,1,0
2531,48083,0,0
2532,48085,-1,-1
2533,48087,0,0
2534,48089,-1,-1
2535,48091,0,0
2536,48093,0,0
2537,48095,0,0
2538,48097,0,0
2539,48099,0,0
2540,48101,0,0
2541,48103,0,0
2542,48105,0,0
2543,48107,0,0
2544,48109,0,0
2545,48111,0,0
2546,48113,-1,-1
2547,48115,-1,0
2548,48117,0,0
2549,48119,0,0
2550,48121,0,0
2551,48123,0,-1
2552,48125,0,0
2553,48127,0,-1
2554,48129,0,0
2555,48131,0,-1
2556,48133,0,0
2557,48135,0,0
2558,48137,0,0
2559,48139,0,0
2560,48141,-1,-1
2561,48143,0,0
2562,48145,-1,0
2563,48147,0,0
2564,48149,0,-1
2565,48151,0,0
2566,48153,0,0
2567,48155,0,0
2568,48157,-1,-1
2569,48159,0,0
2570,48161,0,0
2571,48163,0,0
2572,48165,0,0
2573,48167,0,0
2574,48169,1,0
2575,48171,0,0
2576,48173,0,0
2577,48175,0,0
2578,48177,0,-1
2579,48179,0,0
2580,48181,0,0
2581,48183,0,0
2582,48185,0,0
2583,48187,0,0
2584,48189,-1,-1
2585,48191,0,0
2586,48193,0,0
2587,48195,-1,0
2588,48197,0,0
2589,48199,0,0
2590,48201,-1,-1
2591,48203,0,0
2592,48205,0,0
2593,48207,-1,-1
2594,48209,0,0
2595,48211,0,0
2596,48213,0,0
2597,48215,0,0
2598,48217,0,0
2599,48219,-1,-1
2600,48221,0,0
2601,48223,0,0
2602,48225,0,0
2603,48227,0,0
2604,48229,-1,-1
2605,48231,0,0
2606,48233,0,0
2607,48235,1,1
2608,48237,0,0
2609,48239,-1,0
2610,48241,0,0
2611,48243,0,0
2612,48245,0,0
2613,48247,0,0
2614,48249,-1,0
2615,48251,0,0
2616,48253,-1,-1
2617,48255,0,-1
2618,48257,0,0
2619,48259,0,0
2621,48263,1,0
2622,48265,0,0
2623,48267,0,1
2625,48271,0,0
2626,48273,0,0
2627,48275,0,0
2628,48277,0,0
2629,48279,-1,-1
2630,48281,0,0
2631,48283,0,0
2632,48285,-1,-1
2633,48287,0,0
2634,48289,0,0
2635,48291,0,0
2636,48293,0,0
2637,48295,0,0
2638,48297,-1,-1
2639,48299,1,0
2641,48303,-1,-1
2642,48305,-1,0
2643,48307,0,0
2644,48309,0,0
2645,48311,0,-1
2646,48313,0,0
2647,48315,0,0
2648,48317,0,0
2649,48319,1,1
2650,48321,0,0
2651,48323,-1,-1
2652,48325,0,0
2653,48327,0,0
2654,48329,0,0
2655,48331,-1,-1
